episode_id,layout_id,condition,alpha_normalized,alpha_m,target_color,target_side,blue_block_side,red_block_side,instruction,chunk_index,phase,start,stop,executed_steps,progress_pregrasp,progress_full,seed,num_samples,tau_min,tau_max,action_dims,energy_blue,energy_red,energy_true,energy_alternative,margin_blue_minus_red,margin_alternative_minus_true,cartesian_x,cartesian_y,cartesian_z
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,1,pregrasp,16,32,16,0.27586206896551724,0.23357664233576642,4,8,0.3,0.7,8,0.3368348777294159,0.2983595132827759,0.3368348777294159,0.2983595132827759,0.038475364446640015,-0.038475364446640015,0.42407873272895813,0.005680404137820005,0.41256415843963623
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,1,pregrasp,16,32,16,0.27586206896551724,0.23357664233576642,5,8,0.3,0.7,8,0.2674807608127594,0.23587960004806519,0.2674807608127594,0.23587960004806519,0.031601160764694214,-0.031601160764694214,0.42407873272895813,0.005680404137820005,0.41256415843963623
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,1,pregrasp,16,32,16,0.27586206896551724,0.23357664233576642,6,8,0.3,0.7,8,0.3170785903930664,0.2853983938694,0.3170785903930664,0.2853983938694,0.03168019652366638,-0.03168019652366638,0.42407873272895813,0.005680404137820005,0.41256415843963623
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,1,pregrasp,16,32,16,0.27586206896551724,0.23357664233576642,7,8,0.3,0.7,8,0.26034656167030334,0.21485081315040588,0.26034656167030334,0.21485081315040588,0.04549574851989746,-0.04549574851989746,0.42407873272895813,0.005680404137820005,0.41256415843963623
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,1,pregrasp,16,32,16,0.27586206896551724,0.23357664233576642,8,8,0.3,0.7,8,0.208197683095932,0.14980943500995636,0.208197683095932,0.14980943500995636,0.05838824808597565,-0.05838824808597565,0.42407873272895813,0.005680404137820005,0.41256415843963623
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,1,pregrasp,16,32,16,0.27586206896551724,0.23357664233576642,9,8,0.3,0.7,8,0.24139410257339478,0.20714128017425537,0.24139410257339478,0.20714128017425537,0.034252822399139404,-0.034252822399139404,0.42407873272895813,0.005680404137820005,0.41256415843963623
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,2,pregrasp,32,48,16,0.41379310344827586,0.35036496350364965,0,8,0.3,0.7,8,0.29703783988952637,0.2836194634437561,0.29703783988952637,0.2836194634437561,0.013418376445770264,-0.013418376445770264,0.47257158160209656,0.01141748670488596,0.3632127642631531
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,2,pregrasp,32,48,16,0.41379310344827586,0.35036496350364965,1,8,0.3,0.7,8,0.2333666980266571,0.2500535249710083,0.2333666980266571,0.2500535249710083,-0.016686826944351196,0.016686826944351196,0.47257158160209656,0.01141748670488596,0.3632127642631531
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,2,pregrasp,32,48,16,0.41379310344827586,0.35036496350364965,2,8,0.3,0.7,8,0.29043689370155334,0.27141302824020386,0.29043689370155334,0.27141302824020386,0.019023865461349487,-0.019023865461349487,0.47257158160209656,0.01141748670488596,0.3632127642631531
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,2,pregrasp,32,48,16,0.41379310344827586,0.35036496350364965,3,8,0.3,0.7,8,0.20899848639965057,0.19396327435970306,0.20899848639965057,0.19396327435970306,0.01503521203994751,-0.01503521203994751,0.47257158160209656,0.01141748670488596,0.3632127642631531
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,2,pregrasp,32,48,16,0.41379310344827586,0.35036496350364965,4,8,0.3,0.7,8,0.22619307041168213,0.19896331429481506,0.22619307041168213,0.19896331429481506,0.027229756116867065,-0.027229756116867065,0.47257158160209656,0.01141748670488596,0.3632127642631531
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,2,pregrasp,32,48,16,0.41379310344827586,0.35036496350364965,5,8,0.3,0.7,8,0.24622061848640442,0.19959354400634766,0.24622061848640442,0.19959354400634766,0.04662707448005676,-0.04662707448005676,0.47257158160209656,0.01141748670488596,0.3632127642631531
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,2,pregrasp,32,48,16,0.41379310344827586,0.35036496350364965,6,8,0.3,0.7,8,0.25159722566604614,0.22633634507656097,0.25159722566604614,0.22633634507656097,0.02526088058948517,-0.02526088058948517,0.47257158160209656,0.01141748670488596,0.3632127642631531
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,2,pregrasp,32,48,16,0.41379310344827586,0.35036496350364965,7,8,0.3,0.7,8,0.20798827707767487,0.17019307613372803,0.20798827707767487,0.17019307613372803,0.03779520094394684,-0.03779520094394684,0.47257158160209656,0.01141748670488596,0.3632127642631531
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,2,pregrasp,32,48,16,0.41379310344827586,0.35036496350364965,8,8,0.3,0.7,8,0.20634755492210388,0.1769062578678131,0.20634755492210388,0.1769062578678131,0.02944129705429077,-0.02944129705429077,0.47257158160209656,0.01141748670488596,0.3632127642631531
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,2,pregrasp,32,48,16,0.41379310344827586,0.35036496350364965,9,8,0.3,0.7,8,0.23993298411369324,0.2217942625284195,0.23993298411369324,0.2217942625284195,0.018138721585273743,-0.018138721585273743,0.47257158160209656,0.01141748670488596,0.3632127642631531
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,0,8,0.3,0.7,8,0.20472568273544312,0.1888982057571411,0.20472568273544312,0.1888982057571411,0.015827476978302002,-0.015827476978302002,0.5210071206092834,0.018530013039708138,0.31376373767852783
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,1,8,0.3,0.7,8,0.22521519660949707,0.25272607803344727,0.22521519660949707,0.25272607803344727,-0.027510881423950195,0.027510881423950195,0.5210071206092834,0.018530013039708138,0.31376373767852783
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,2,8,0.3,0.7,8,0.2981630265712738,0.31124818325042725,0.2981630265712738,0.31124818325042725,-0.013085156679153442,0.013085156679153442,0.5210071206092834,0.018530013039708138,0.31376373767852783
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,3,8,0.3,0.7,8,0.15062987804412842,0.16851741075515747,0.15062987804412842,0.16851741075515747,-0.017887532711029053,0.017887532711029053,0.5210071206092834,0.018530013039708138,0.31376373767852783
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,4,8,0.3,0.7,8,0.15303651988506317,0.14962229132652283,0.15303651988506317,0.14962229132652283,0.0034142285585403442,-0.0034142285585403442,0.5210071206092834,0.018530013039708138,0.31376373767852783
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,5,8,0.3,0.7,8,0.2102944552898407,0.22836539149284363,0.2102944552898407,0.22836539149284363,-0.01807093620300293,0.01807093620300293,0.5210071206092834,0.018530013039708138,0.31376373767852783
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,6,8,0.3,0.7,8,0.2629748284816742,0.2817941904067993,0.2629748284816742,0.2817941904067993,-0.018819361925125122,0.018819361925125122,0.5210071206092834,0.018530013039708138,0.31376373767852783
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,7,8,0.3,0.7,8,0.33926841616630554,0.38292086124420166,0.33926841616630554,0.38292086124420166,-0.04365244507789612,0.04365244507789612,0.5210071206092834,0.018530013039708138,0.31376373767852783
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,8,8,0.3,0.7,8,0.29107731580734253,0.30339354276657104,0.29107731580734253,0.30339354276657104,-0.012316226959228516,0.012316226959228516,0.5210071206092834,0.018530013039708138,0.31376373767852783
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,9,8,0.3,0.7,8,0.23445037007331848,0.25696370005607605,0.23445037007331848,0.25696370005607605,-0.02251332998275757,0.02251332998275757,0.5210071206092834,0.018530013039708138,0.31376373767852783
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,0,8,0.3,0.7,8,0.25183409452438354,0.3298562169075012,0.25183409452438354,0.3298562169075012,-0.07802212238311768,0.07802212238311768,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,1,8,0.3,0.7,8,0.12477505207061768,0.19350126385688782,0.12477505207061768,0.19350126385688782,-0.06872621178627014,0.06872621178627014,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,2,8,0.3,0.7,8,0.19738435745239258,0.2539823055267334,0.19738435745239258,0.2539823055267334,-0.05659794807434082,0.05659794807434082,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,3,8,0.3,0.7,8,0.18710598349571228,0.2532447278499603,0.18710598349571228,0.2532447278499603,-0.06613874435424805,0.06613874435424805,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,4,8,0.3,0.7,8,0.1859917938709259,0.25928762555122375,0.1859917938709259,0.25928762555122375,-0.07329583168029785,0.07329583168029785,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,5,8,0.3,0.7,8,0.11996684968471527,0.17819562554359436,0.11996684968471527,0.17819562554359436,-0.05822877585887909,0.05822877585887909,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,6,8,0.3,0.7,8,0.11855251342058182,0.1741730123758316,0.11855251342058182,0.1741730123758316,-0.055620498955249786,0.055620498955249786,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,7,8,0.3,0.7,8,0.1605808287858963,0.21744495630264282,0.1605808287858963,0.21744495630264282,-0.05686412751674652,0.05686412751674652,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,8,8,0.3,0.7,8,0.10704737156629562,0.15788805484771729,0.10704737156629562,0.15788805484771729,-0.05084068328142166,0.05084068328142166,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,9,8,0.3,0.7,8,0.2072027176618576,0.26278045773506165,0.2072027176618576,0.26278045773506165,-0.05557774007320404,0.05557774007320404,0.569491982460022,0.026051515713334084,0.2639348804950714
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,0,8,0.3,0.7,8,0.31695353984832764,0.4088324308395386,0.31695353984832764,0.4088324308395386,-0.09187889099121094,0.09187889099121094,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,1,8,0.3,0.7,8,0.2869909703731537,0.34871184825897217,0.2869909703731537,0.34871184825897217,-0.06172087788581848,0.06172087788581848,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,2,8,0.3,0.7,8,0.2049085944890976,0.24954450130462646,0.2049085944890976,0.24954450130462646,-0.04463590681552887,0.04463590681552887,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,3,8,0.3,0.7,8,0.1667320877313614,0.19350415468215942,0.1667320877313614,0.19350415468215942,-0.026772066950798035,0.026772066950798035,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,4,8,0.3,0.7,8,0.2432563751935959,0.32013317942619324,0.2432563751935959,0.32013317942619324,-0.07687680423259735,0.07687680423259735,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,5,8,0.3,0.7,8,0.3050715923309326,0.35844236612319946,0.3050715923309326,0.35844236612319946,-0.053370773792266846,0.053370773792266846,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,6,8,0.3,0.7,8,0.16269776225090027,0.20516371726989746,0.16269776225090027,0.20516371726989746,-0.04246595501899719,0.04246595501899719,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,7,8,0.3,0.7,8,0.15444469451904297,0.19188684225082397,0.15444469451904297,0.19188684225082397,-0.037442147731781006,0.037442147731781006,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,8,8,0.3,0.7,8,0.23255591094493866,0.30021363496780396,0.23255591094493866,0.30021363496780396,-0.0676577240228653,0.0676577240228653,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,9,8,0.3,0.7,8,0.20723962783813477,0.2579047381877899,0.20723962783813477,0.2579047381877899,-0.05066511034965515,0.05066511034965515,0.6181511878967285,0.03348023071885109,0.214024618268013
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,0,8,0.3,0.7,8,0.1754637360572815,0.19318048655986786,0.1754637360572815,0.19318048655986786,-0.017716750502586365,0.017716750502586365,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,1,8,0.3,0.7,8,0.18442592024803162,0.19762347638607025,0.18442592024803162,0.19762347638607025,-0.013197556138038635,0.013197556138038635,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,2,8,0.3,0.7,8,0.20527468621730804,0.21645808219909668,0.20527468621730804,0.21645808219909668,-0.011183395981788635,0.011183395981788635,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,3,8,0.3,0.7,8,0.3011312186717987,0.29992711544036865,0.3011312186717987,0.29992711544036865,0.0012041032314300537,-0.0012041032314300537,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,4,8,0.3,0.7,8,0.2789103090763092,0.2747034728527069,0.2789103090763092,0.2747034728527069,0.004206836223602295,-0.004206836223602295,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,5,8,0.3,0.7,8,0.18560202419757843,0.18431104719638824,0.18560202419757843,0.18431104719638824,0.0012909770011901855,-0.0012909770011901855,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,6,8,0.3,0.7,8,0.24215717613697052,0.2535669803619385,0.24215717613697052,0.2535669803619385,-0.011409804224967957,0.011409804224967957,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,7,8,0.3,0.7,8,0.34231501817703247,0.32216182351112366,0.34231501817703247,0.32216182351112366,0.020153194665908813,-0.020153194665908813,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,8,8,0.3,0.7,8,0.194142684340477,0.20502027869224548,0.194142684340477,0.20502027869224548,-0.010877594351768494,0.010877594351768494,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,6,pregrasp,96,112,16,0.9655172413793104,0.8175182481751825,9,8,0.3,0.7,8,0.19923627376556396,0.21604874730110168,0.19923627376556396,0.21604874730110168,-0.01681247353553772,0.01681247353553772,0.6420998573303223,0.037117213010787964,0.18957950174808502
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,7,pregrasp,112,116,4,1.0,0.8467153284671532,0,8,0.3,0.7,8,0.2633818984031677,0.2813679575920105,0.2633818984031677,0.2813679575920105,-0.017986059188842773,0.017986059188842773,0.642103910446167,0.03714887425303459,0.1895769089460373
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,7,pregrasp,112,116,4,1.0,0.8467153284671532,1,8,0.3,0.7,8,0.16540196537971497,0.18908809125423431,0.16540196537971497,0.18908809125423431,-0.023686125874519348,0.023686125874519348,0.642103910446167,0.03714887425303459,0.1895769089460373
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,7,pregrasp,112,116,4,1.0,0.8467153284671532,2,8,0.3,0.7,8,0.2582809031009674,0.28595778346061707,0.2582809031009674,0.28595778346061707,-0.027676880359649658,0.027676880359649658,0.642103910446167,0.03714887425303459,0.1895769089460373
2026_08_18_00_40_18_199635_L1_left_C0,L1,C0,0.0,0.0,blue,left,left,right,pick up the blue block,7,pregrasp,112,116,4,1.0,0.8467153284671532,3,8,0.3,0.7,8,0.24650271236896515,0.260245144367218,0.24650271236896515,0.260245144367218,-0.013742431998252869,0.013742431998252869,0.642103910446167,0.03714887425303459,0.1895769089460373
