episode_id,layout_id,condition,target_color,target_side,blue_block_side,chunk_index,progress_pregrasp,seed,mode,first_prompt,second_prompt,energy_first,energy_second
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,0,0.125,0,right_left,pick up the right block,pick up the left block,0.3557654321193695,0.34099483489990234
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,0,0.125,1,left_left,pick up the left block,pick up the left block,0.33182859420776367,0.33182859420776367
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,0,0.125,1,right_right,pick up the right block,pick up the right block,0.3972052335739136,0.3972052335739136
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,0,0.125,1,left_right,pick up the left block,pick up the right block,0.33182859420776367,0.3972052335739136
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,0,0.125,1,right_left,pick up the right block,pick up the left block,0.3972052335739136,0.33182859420776367
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,0,0.125,2,left_left,pick up the left block,pick up the left block,0.3091922700405121,0.3091922700405121
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,0,0.125,2,right_right,pick up the right block,pick up the right block,0.3625354766845703,0.3625354766845703
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,0,0.125,2,left_right,pick up the left block,pick up the right block,0.3091922700405121,0.3625354766845703
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,0,0.125,2,right_left,pick up the right block,pick up the left block,0.3625354766845703,0.3091922700405121
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,0,left_left,pick up the left block,pick up the left block,0.31015294790267944,0.31015294790267944
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,0,right_right,pick up the right block,pick up the right block,0.3591148853302002,0.3591148853302002
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,0,left_right,pick up the left block,pick up the right block,0.31015294790267944,0.3591148853302002
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,0,right_left,pick up the right block,pick up the left block,0.3591148853302002,0.31015294790267944
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,1,left_left,pick up the left block,pick up the left block,0.2801610827445984,0.2801610827445984
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,1,right_right,pick up the right block,pick up the right block,0.32169386744499207,0.32169386744499207
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,1,left_right,pick up the left block,pick up the right block,0.2801610827445984,0.32169386744499207
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,1,right_left,pick up the right block,pick up the left block,0.32169386744499207,0.2801610827445984
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,2,left_left,pick up the left block,pick up the left block,0.2963217496871948,0.2963217496871948
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,2,right_right,pick up the right block,pick up the right block,0.3307616710662842,0.3307616710662842
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,2,left_right,pick up the left block,pick up the right block,0.2963217496871948,0.3307616710662842
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,2,0.375,2,right_left,pick up the right block,pick up the left block,0.3307616710662842,0.2963217496871948
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,0,left_left,pick up the left block,pick up the left block,0.2675306499004364,0.2675306499004364
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,0,right_right,pick up the right block,pick up the right block,0.2691560983657837,0.2691560983657837
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,0,left_right,pick up the left block,pick up the right block,0.2675306499004364,0.2691560983657837
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,0,right_left,pick up the right block,pick up the left block,0.2691560983657837,0.2675306499004364
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,1,left_left,pick up the left block,pick up the left block,0.23957860469818115,0.23957860469818115
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,1,right_right,pick up the right block,pick up the right block,0.24269942939281464,0.24269942939281464
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,1,left_right,pick up the left block,pick up the right block,0.23957860469818115,0.24269942939281464
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,1,right_left,pick up the right block,pick up the left block,0.24269942939281464,0.23957860469818115
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,2,left_left,pick up the left block,pick up the left block,0.20846310257911682,0.20846310257911682
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,2,right_right,pick up the right block,pick up the right block,0.20886865258216858,0.20886865258216858
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,2,left_right,pick up the left block,pick up the right block,0.20846310257911682,0.20886865258216858
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,blue,left,left,7,1.0,2,right_left,pick up the right block,pick up the left block,0.20886865258216858,0.20846310257911682
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,0,left_left,pick up the left block,pick up the left block,0.2489093542098999,0.2489093542098999
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,0,right_right,pick up the right block,pick up the right block,0.28755488991737366,0.28755488991737366
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,0,left_right,pick up the left block,pick up the right block,0.2489093542098999,0.28755488991737366
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,0,right_left,pick up the right block,pick up the left block,0.28755488991737366,0.2489093542098999
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,1,left_left,pick up the left block,pick up the left block,0.18357141315937042,0.18357141315937042
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,1,right_right,pick up the right block,pick up the right block,0.2169668972492218,0.2169668972492218
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,1,left_right,pick up the left block,pick up the right block,0.18357141315937042,0.2169668972492218
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,1,right_left,pick up the right block,pick up the left block,0.2169668972492218,0.18357141315937042
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,2,left_left,pick up the left block,pick up the left block,0.15673792362213135,0.15673792362213135
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,2,right_right,pick up the right block,pick up the right block,0.19346921145915985,0.19346921145915985
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,2,left_right,pick up the left block,pick up the right block,0.15673792362213135,0.19346921145915985
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,0,0.10256410256410256,2,right_left,pick up the right block,pick up the left block,0.19346921145915985,0.15673792362213135
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,0,left_left,pick up the left block,pick up the left block,0.27867913246154785,0.27867913246154785
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,0,right_right,pick up the right block,pick up the right block,0.26243939995765686,0.26243939995765686
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,0,left_right,pick up the left block,pick up the right block,0.27867913246154785,0.26243939995765686
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,0,right_left,pick up the right block,pick up the left block,0.26243939995765686,0.27867913246154785
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,1,left_left,pick up the left block,pick up the left block,0.21889641880989075,0.21889641880989075
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,1,right_right,pick up the right block,pick up the right block,0.2117106318473816,0.2117106318473816
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,1,left_right,pick up the left block,pick up the right block,0.21889641880989075,0.2117106318473816
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,1,right_left,pick up the right block,pick up the left block,0.2117106318473816,0.21889641880989075
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,2,left_left,pick up the left block,pick up the left block,0.43526533246040344,0.43526533246040344
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,2,right_right,pick up the right block,pick up the right block,0.4296310544013977,0.4296310544013977
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,2,left_right,pick up the left block,pick up the right block,0.43526533246040344,0.4296310544013977
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,3,0.41025641025641024,2,right_left,pick up the right block,pick up the left block,0.4296310544013977,0.43526533246040344
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,0,left_left,pick up the left block,pick up the left block,0.18311373889446259,0.18311373889446259
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,0,right_right,pick up the right block,pick up the right block,0.18008461594581604,0.18008461594581604
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,0,left_right,pick up the left block,pick up the right block,0.18311373889446259,0.18008461594581604
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,0,right_left,pick up the right block,pick up the left block,0.18008461594581604,0.18311373889446259
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,1,left_left,pick up the left block,pick up the left block,0.2218417376279831,0.2218417376279831
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,1,right_right,pick up the right block,pick up the right block,0.2186202108860016,0.2186202108860016
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,1,left_right,pick up the left block,pick up the right block,0.2218417376279831,0.2186202108860016
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,1,right_left,pick up the right block,pick up the left block,0.2186202108860016,0.2218417376279831
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,2,left_left,pick up the left block,pick up the left block,0.268368124961853,0.268368124961853
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,2,right_right,pick up the right block,pick up the right block,0.2676868140697479,0.2676868140697479
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,2,left_right,pick up the left block,pick up the right block,0.268368124961853,0.2676868140697479
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,blue,left,left,9,1.0,2,right_left,pick up the right block,pick up the left block,0.2676868140697479,0.268368124961853
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,0,left_left,pick up the left block,pick up the left block,0.2036975473165512,0.2036975473165512
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,0,right_right,pick up the right block,pick up the right block,0.23911447823047638,0.23911447823047638
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,0,left_right,pick up the left block,pick up the right block,0.2036975473165512,0.23911447823047638
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,0,right_left,pick up the right block,pick up the left block,0.23911447823047638,0.2036975473165512
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,1,left_left,pick up the left block,pick up the left block,0.17176829278469086,0.17176829278469086
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,1,right_right,pick up the right block,pick up the right block,0.1872081607580185,0.1872081607580185
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,1,left_right,pick up the left block,pick up the right block,0.17176829278469086,0.1872081607580185
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,1,right_left,pick up the right block,pick up the left block,0.1872081607580185,0.17176829278469086
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,2,left_left,pick up the left block,pick up the left block,0.14311721920967102,0.14311721920967102
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,2,right_right,pick up the right block,pick up the right block,0.16055020689964294,0.16055020689964294
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,2,left_right,pick up the left block,pick up the right block,0.14311721920967102,0.16055020689964294
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,0,0.13793103448275862,2,right_left,pick up the right block,pick up the left block,0.16055020689964294,0.14311721920967102
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,0,left_left,pick up the left block,pick up the left block,0.19437342882156372,0.19437342882156372
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,0,right_right,pick up the right block,pick up the right block,0.22582599520683289,0.22582599520683289
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,0,left_right,pick up the left block,pick up the right block,0.19437342882156372,0.22582599520683289
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,0,right_left,pick up the right block,pick up the left block,0.22582599520683289,0.19437342882156372
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,1,left_left,pick up the left block,pick up the left block,0.22709862887859344,0.22709862887859344
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,1,right_right,pick up the right block,pick up the right block,0.24675114452838898,0.24675114452838898
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,1,left_right,pick up the left block,pick up the right block,0.22709862887859344,0.24675114452838898
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,1,right_left,pick up the right block,pick up the left block,0.24675114452838898,0.22709862887859344
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,2,left_left,pick up the left block,pick up the left block,0.21605850756168365,0.21605850756168365
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,2,right_right,pick up the right block,pick up the right block,0.24635624885559082,0.24635624885559082
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,2,left_right,pick up the left block,pick up the right block,0.21605850756168365,0.24635624885559082
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,2,0.41379310344827586,2,right_left,pick up the right block,pick up the left block,0.24635624885559082,0.21605850756168365
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,0,left_left,pick up the left block,pick up the left block,0.26671236753463745,0.26671236753463745
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,0,right_right,pick up the right block,pick up the right block,0.2835753560066223,0.2835753560066223
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,0,left_right,pick up the left block,pick up the right block,0.26671236753463745,0.2835753560066223
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,0,right_left,pick up the right block,pick up the left block,0.2835753560066223,0.26671236753463745
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,1,left_left,pick up the left block,pick up the left block,0.24257197976112366,0.24257197976112366
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,1,right_right,pick up the right block,pick up the right block,0.2522989809513092,0.2522989809513092
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,1,left_right,pick up the left block,pick up the right block,0.24257197976112366,0.2522989809513092
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,1,right_left,pick up the right block,pick up the left block,0.2522989809513092,0.24257197976112366
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,2,left_left,pick up the left block,pick up the left block,0.2082957774400711,0.2082957774400711
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,2,right_right,pick up the right block,pick up the right block,0.2216801792383194,0.2216801792383194
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,2,left_right,pick up the left block,pick up the right block,0.2082957774400711,0.2216801792383194
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,7,1.0,2,right_left,pick up the right block,pick up the left block,0.2216801792383194,0.2082957774400711
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,0,left_left,pick up the left block,pick up the left block,0.4190255105495453,0.4190255105495453
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,0,right_right,pick up the right block,pick up the right block,0.42965689301490784,0.42965689301490784
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,0,left_right,pick up the left block,pick up the right block,0.4190255105495453,0.42965689301490784
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,0,right_left,pick up the right block,pick up the left block,0.42965689301490784,0.4190255105495453
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,1,left_left,pick up the left block,pick up the left block,0.42041370272636414,0.42041370272636414
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,1,right_right,pick up the right block,pick up the right block,0.3822256326675415,0.3822256326675415
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,1,left_right,pick up the left block,pick up the right block,0.42041370272636414,0.3822256326675415
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,1,right_left,pick up the right block,pick up the left block,0.3822256326675415,0.42041370272636414
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,2,left_left,pick up the left block,pick up the left block,0.3078473210334778,0.3078473210334778
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,2,right_right,pick up the right block,pick up the right block,0.28089866042137146,0.28089866042137146
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,2,left_right,pick up the left block,pick up the right block,0.3078473210334778,0.28089866042137146
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,0,0.125,2,right_left,pick up the right block,pick up the left block,0.28089866042137146,0.3078473210334778
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,0,left_left,pick up the left block,pick up the left block,0.2110573649406433,0.2110573649406433
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,0,right_right,pick up the right block,pick up the right block,0.25183242559432983,0.25183242559432983
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,0,left_right,pick up the left block,pick up the right block,0.2110573649406433,0.25183242559432983
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,0,right_left,pick up the right block,pick up the left block,0.25183242559432983,0.2110573649406433
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,1,left_left,pick up the left block,pick up the left block,0.27357763051986694,0.27357763051986694
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,1,right_right,pick up the right block,pick up the right block,0.33727890253067017,0.33727890253067017
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,1,left_right,pick up the left block,pick up the right block,0.27357763051986694,0.33727890253067017
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,1,right_left,pick up the right block,pick up the left block,0.33727890253067017,0.27357763051986694
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,2,left_left,pick up the left block,pick up the left block,0.1819940209388733,0.1819940209388733
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,2,right_right,pick up the right block,pick up the right block,0.20369285345077515,0.20369285345077515
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,2,left_right,pick up the left block,pick up the right block,0.1819940209388733,0.20369285345077515
